3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
0,2853800,2715700,2060900,2242400,0
23417000,22927000,19938000,33430000,28010000,32126000
365390000,385550000,406590000,363830000,335730000,352350000
0,0,0,0,0,2443500
0,0,0,0,0,378150
0,0,0,1498600,0,0
0,0,0,0,0,2852400
0,2325300,0,2694700,2760500,0
0,0,0,0,8990100,0
43145000,49716000,52776000,43116000,33982000,41237000
525160000,496260000,588700000,734120000,1008900000,781910000
1367900000,1155700000,1190200000,807080000,942610000,978790000
1340100000,1336300000,1713300000,2203800000,1994800000,2635200000
85199000,99858000,96690000,303790000,251330000,315520000
46177000,52692000,39492000,75267000,73978000,64876000
0,0,0,0,6916700,0
116830000,94988000,75845000,82014000,89810000,74881000
1410300,0,0,0,0,0
0,0,0,0,2773300,0
7195500,9529400,8200900,14324000,11816000,13978000
24520000,25678000,21762000,82081000,80502000,73871000
445400000,672970000,307420000,300940000,429940000,268000000
43961000,49899000,43668000,28619000,32801000,28655000
178930000,229440000,173200000,221790000,192530000,252210000
15066000,15694000,11249000,10879000,9392700,7523400
1344000,0,0,0,0,0
39460000,46685000,40598000,199200000,201340000,180570000
25299000,32732000,30490000,78484000,82406000,74456000
43274000,45278000,42492000,41410000,41756000,38935000
0,0,0,0,1850200,0
3379900,4067600,4436000,5978500,4959300,6258400
40312000,24966000,31020000,25456000,24396000,18161000
59495000,75639000,57213000,142840000,148600000,143340000
23765000,25974000,27191000,41126000,44403000,38402000
13204000,10168000,13719000,4719600,0,0
90838000,112350000,115010000,146630000,148450000,119130000
53652000,62208000,58364000,43817000,45395000,44267000
12272000,12193000,13136000,24268000,29036000,27429000
199480000,214300000,193810000,269000000,282630000,253520000
0,0,2767800,5482500,2489800,9821500
870800000,826620000,681110000,288300000,287500000,285750000
67320000,71737000,76036000,109010000,99973000,119410000
86781000,71775000,70196000,42898000,42836000,40066000
117870000,133550000,159620000,122850000,96721000,136620000
66101000,63961000,53915000,64170000,81092000,67578000
0,0,0,5638400,6037600,4244100
7963000,8598700,6933000,0,0,4972200
19644000,23395000,21418000,31128000,35124000,23747000
10023000,9928200,8780700,10650000,8151600,10187000
227450000,204640000,190730000,404370000,397390000,382620000
24977000,21522000,20266000,59637000,58682000,57967000
107240000,97969000,140760000,91334000,88003000,97013000
43206000,50507000,37563000,53216000,48994000,42127000
3700300,3416400,2233600,3528300,2833600,3361600
21388000,28314000,27107000,24934000,17004000,28783000
297560000,306390000,254050000,277750000,302030000,256080000
492940000,438150000,481060000,430860000,390050000,362690000
47987000,58508000,56410000,63145000,78155000,79994000
0,0,0,0,0,696550
0,0,0,0,0,2217400
0,0,0,35952000,32407000,15923000
0,0,4630900,0,0,0
4905000,5556300,3841300,0,0,0
24547000,28343000,29387000,20329000,16155000,14838000
6273200,6979000,7367300,15088000,15584000,13644000
4974800,4221500,4749100,4995100,4272300,0
0,24025000,11721000,23599000,26745000,14805000
4264000,0,0,0,0,0
0,0,0,1461800,2257000,2107400
36941000,30974000,41565000,36403000,23595000,27294000
47154000,55015000,46425000,71729000,57484000,62089000
151050000,137140000,134490000,112600000,102670000,110900000
233050000,267460000,320000000,319650000,363510000,297230000
3487400,0,0,3348300,0,3928800
23034000,15801000,27286000,28717000,31862000,33339000
0,0,0,16982000,13117000,0
456070000,458010000,388120000,444940000,475290000,474650000
2567100,2956200,2553500,2921200,3814100,3629000
0,0,5070700,13437000,14644000,11437000
1746500,1881300,1719200,0,0,0
0,0,0,0,0,1009100
0,0,0,3074300,6534700,3199100
2524400,2441000,2983500,3642600,3652800,4325000
4610300,3055500,3374400,0,0,2704800
652160000,515580000,550160000,724370000,678480000,733970000
208140000,197610000,142580000,211650000,226560000,190430000
12776000,15210000,13135000,9169000,12081000,10954000
0,0,0,0,2048900,0
23998000,24058000,21609000,63062000,61588000,40904000
111470000,97786000,68320000,123340000,131960000,111800000
95197000,84634000,88891000,109960000,84852000,86610000
4636600,0,0,0,0,0
124970000,95759000,127410000,90984000,80395000,98795000
11564000,9500900,7802200,2185700,2344600,0
0,0,0,2010500,2730700,1929700
0,0,0,1792700,1833500,2098000
25751000,18601000,29798000,8281200,5158800,4734200
6612100,3907500,5746900,5623700,4725300,5208600
108640000,123950000,134390000,136260000,133590000,128810000
329440000,315810000,365640000,447790000,428430000,467900000
116250000,113760000,105760000,108600000,125730000,115460000
3113800,2289600,4374100,7964300,5204400,11629000
199350000,218560000,166840000,262380000,308000000,235610000
91228000,81839000,100590000,43856000,42349000,44875000
191020000,139450000,156980000,97266000,110760000,111420000
27963000,23654000,15902000,24801000,27994000,18657000
0,0,0,0,0,3078100
0,3158500,0,0,0,0
2149700000,2165400000,1790100000,4324400000,4473100000,4611200000
0,0,0,11895000,0,11534000
3433600000,2871900000,2973600000,2559700000,2849200000,2331100000
11676000,6222600,11512000,14035000,15602000,12366000
11408000,9404400,8866700,14487000,14379000,15882000
645760000,680440000,803100000,355860000,401380000,398280000
0,3730500,0,0,0,0
295110000,369720000,409660000,198800000,194360000,192860000
23272000,25916000,26806000,46904000,42523000,43754000
48509000,49491000,41057000,69316000,76258000,76119000
875800000,725670000,516640000,1245400000,1589900000,1410100000
1394500,0,0,0,0,0
4952800,4247500,4066100,6507800,4765500,3839100
141110000,135800000,141190000,124520000,138410000,125060000
186590000,181860000,178790000,280500000,248820000,257630000
4504500,3721700,5403600,4354500,5753200,5877400
7337300,6487000,6743100,0,0,0
3094200,2894700,3223200,0,0,0
0,0,1144300,0,0,0
14844000,14327000,19568000,41278000,55924000,34897000
2121200,1286400,1683500,1354600,1288500,0
96446000,88224000,94682000,59861000,71910000,67445000
171650000,187440000,231930000,430080000,373340000,429440000
635130000,503940000,531450000,370400000,389460000,335700000
5125200,0,6151600,0,0,0
133180000,201470000,160390000,180850000,203580000,172770000
209130000,191450000,247980000,167730000,184130000,172370000
195840000,210250000,193500000,227240000,237140000,223020000
108000000,105430000,109060000,125780000,125550000,97565000
6047800,5099400,5152800,0,0,0
9191100,9103600,11741000,0,0,5556900
10948000,14583000,11105000,38256000,32126000,32168000
329250000,291330000,306210000,345690000,334070000,310760000
28053000,25402000,32342000,21299000,19697000,20987000
1944200,1744600,2042400,6205400,5800800,3770600
0,0,0,24310000,18287000,20217000
13172000,9735100,9396000,0,0,0
25556000,29131000,31545000,36534000,29243000,35347000
0,0,32925000,0,0,0
204090000,216330000,175940000,263720000,241380000,158330000
52550000,54591000,53595000,67473000,72239000,50006000
47123000,51241000,43133000,54528000,64390000,68023000
37363000,37808000,55008000,30552000,31816000,28988000
3186400,3380000,2699600,3875500,0,0
1596400,0,0,0,0,0
0,0,1520900,0,0,0
3843600,0,7215700,19161000,18834000,30417000
2261800,3119900,2445500,11661000,15132000,8726000
5076800,4428800,5989700,3665300,4608900,5745800
0,0,0,0,0,1481100
9229300,10370000,10483000,10248000,8821800,7659100
10182000,0,0,11120000,14299000,11338000
0,0,0,0,0,3149100
28345000,34146000,40064000,9463300,11438000,9257600
4577300,4253900,5768600,5605600,3750500,6516800
10045000,14722000,14219000,10579000,11814000,7096200
1856700,0,2722700,4437200,5217000,4226400
0,0,0,2335800,1762300,1774100
0,0,69658000,94000000,94416000,80331000
0,8840400,0,49552000,42934000,32976000
22782000,21762000,15886000,40465000,38247000,34236000
44734000,53657000,53799000,88172000,86804000,81627000
14177000,10615000,13557000,12695000,9364900,12711000
0,0,0,444750,0,0
70380000,59034000,59854000,164620000,178930000,151010000
0,0,0,494180,0,757000
0,0,0,0,0,0
156990000,155020000,112220000,124160000,166050000,123550000
0,0,0,0,0,3652500
0,0,0,7595400,0,0
274960000,213770000,229340000,209020000,223160000,198010000
13228000,11191000,9337900,4462900,0,4330600
101740000,144580000,113640000,127960000,108600000,87474000
0,0,0,0,0,5055200
237230000,187330000,160590000,132070000,138540000,110570000
23298000,24293000,16339000,29143000,25967000,21681000
5767800000,5605100000,5900700000,3693300000,3556700000,3509100000
5719600,0,8019100,42190000,28507000,33958000
98007000,90220000,94812000,107020000,107910000,97260000
19958000,0,28454000,0,0,0
2315700,3086700,0,0,0,0
12609000,12394000,9824900,0,0,11556000
21248000,19296000,18476000,34078000,36316000,29060000
6685200,9137600,7568200,11883000,0,11420000
1165900000,1133700000,938340000,932370000,1148300000,861320000
0,0,0,0,0,1480800000
9366900,0,0,0,0,0
1051600000,1195500000,1058300000,1494300000,1538300000,1418100000
192530000,175710000,195740000,240120000,196400000,293540000
749700,0,0,0,1402100,1782000
57482000,53736000,45254000,120960000,105660000,108550000
444660000,436310000,389330000,429440000,489180000,371600000
75121000,58956000,56565000,110230000,108590000,92106000
369380000,359270000,510530000,249100000,291670000,359450000
371040000,398550000,354470000,269260000,255880000,262650000
117850000,67008000,57091000,72252000,67867000,64809000
39791000,28546000,39366000,32138000,28422000,37271000
10387000,9948500,13362000,0,0,0
124700000,123510000,119400000,114420000,111810000,103460000
8885500,7840200,9408800,8275800,7595900,7854000
184350000,158480000,151400000,199760000,187880000,185560000
47854000,32633000,23219000,56446000,74203000,69358000
72806000,54519000,121720000,56662000,57945000,63220000
0,0,0,0,45472000,0
82622000,76901000,79834000,105970000,69462000,113070000
22886000,17372000,24985000,28515000,23868000,24473000
413070000,384260000,347950000,384130000,392480000,333330000
254250000,248310000,223510000,243870000,238560000,211370000
390110000,414730000,349310000,376450000,350180000,295030000
260690000,214940000,242800000,192970000,231780000,191660000
505240000,512570000,450370000,460280000,470860000,506420000
0,0,0,0,0,439600
121130000,128540000,117360000,127300000,137440000,145750000
335250000,192710000,275520000,132880000,141680000,138420000
98269000,99166000,83187000,162010000,177330000,155540000
206040000,209220000,266060000,148510000,130180000,154330000
9846700,12102000,8455400,11979000,14075000,11951000
589470000,592530000,664890000,784960000,915460000,953990000
0,0,0,0,0,286990
20791000,14699000,17515000,24644000,21316000,21307000
50604000,58526000,55263000,50617000,71485000,50777000
1054300000,917790000,1088200000,1296600000,1415800000,1731200000
0,0,0,0,0,12439000
200710000,194160000,257720000,302460000,281160000,260680000
59258000,50981000,70771000,42232000,39288000,36888000
10015000,5909000,6665800,0,0,0
136880000,200620000,161060000,158030000,225970000,222870000
383590000,331030000,402280000,244550000,229830000,255700000
0,0,1801700,1867100,0,0
0,0,0,0,0,3552900
223200000,222600000,217830000,186850000,210810000,168950000
1700500000,1468100000,1697000000,1615300000,1409400000,1444700000
2884600,4845200,3450100,6132200,4567500,6583200
90615000,73337000,76015000,103530000,86775000,94475000
71962000,57514000,65526000,83702000,100180000,88538000
19605000,17711000,20997000,5077700,4348900,4755700
0,0,0,0,4601200,0
7037300,0,0,0,5757400,7532800
785090000,839850000,1222800000,369850000,298860000,340120000
38473000,29026000,32818000,23426000,26641000,32739000
0,0,0,0,450960,0
37938000,34995000,49282000,0,0,0
0,60353000,93342000,70318000,75674000,95437000
197390000,159890000,134960000,87346000,88410000,80699000
33205000,24720000,27727000,65979000,57787000,71977000
29575000,36421000,31105000,65616000,57144000,58463000
0,0,0,0,0,12150000
231170000,200330000,213080000,248870000,396590000,184140000
2137000000,1778600000,2404200000,2649200000,2705800000,3021000000
678370000,545050000,557160000,554650000,681640000,609330000
2317000,4052300,3471000,6607900,5798800,9343700
19000000,19793000,21527000,13871000,15996000,16124000
1286100000,1593800000,1551200000,2346300000,2570100000,3336800000
71595000,60004000,68549000,96382000,78321000,94574000
705560000,727000000,742900000,850710000,777580000,796710000
10523000,9390900,11764000,13725000,13791000,13082000
315530000,256280000,246140000,301840000,369430000,302880000
346980000,339040000,311300000,435100000,426990000,399600000
835380000,701540000,659690000,1133600000,1126700000,1107100000
160720000,161870000,189320000,287050000,271290000,256930000
445810000,505960000,455820000,747370000,720000000,800540000
5720400,4592700,3448700,9609400,12253000,11527000
23572000,19813000,13895000,5016200,7982600,5047600
4234800000,3838400000,3760000000,3198700000,3557500000,3182800000
432440000,460000000,488230000,562870000,612290000,695410000
244330000,199790000,458450000,264930000,266320000,461660000
376610000,283180000,461820000,445920000,368140000,489820000
0,0,5706800,0,0,0
393250000,359070000,380260000,609880000,538320000,598200000
268810000,233530000,310190000,325260000,324880000,469330000
34963000,71999000,57996000,131720000,154020000,91326000
60087000,58996000,73141000,73373000,55228000,81577000
48349000,36912000,31186000,36860000,36804000,39366000
22662000,15508000,27664000,26350000,21672000,29767000
255820000,345820000,342120000,319260000,569220000,555990000
146270000,127090000,157330000,246700000,253890000,267500000
286890000,253820000,302810000,275690000,335890000,349550000
471590000,426190000,322070000,528720000,531020000,551630000
26376000,22964000,30384000,18834000,21441000,16649000
369920000,294790000,315100000,349150000,348140000,327890000
2874100,3463200,3647200,10816000,6638900,11076000
892150000,935050000,979200000,1336600000,1357700000,1379800000
6246000,7247400,8697800,10582000,10761000,7612300
223880000,236530000,210300000,208670000,229590000,192710000
29117000,23016000,24999000,38021000,45629000,70334000
0,0,0,0,0,2187800
1138800000,1140300000,1113700000,1714500000,1769600000,1822500000
0,0,0,0,0,18632000
13749000,15234000,16379000,15547000,19500000,13247000
550810000,491110000,603030000,680220000,611360000,730830000
492950000,528360000,525130000,1081800000,1186600000,1024200000
12069000000,13899000000,15708000000,28090000000,27501000000,28242000000
665130000,680740000,605580000,610210000,640600000,527510000
951190000,919790000,992450000,1771000000,1665100000,1701600000
283990000,315160000,360450000,470660000,479960000,462440000
34400000,34085000,31247000,27067000,37348000,24870000
33149000,80585000,58809000,6146500,83559000,14992000
397930000,373430000,429240000,683420000,816240000,566880000
